canonical_smiles,pchembl_value
CS(=O)(=O)c1ccc(Nc2nc3c(-c4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,7.91
COc1ccc(-c2cc(C(N)=O)c3[nH]c4ccc(C(=O)N5C[C@@H]6C[C@H]5CO6)cc4c3c2)cc1F,9.0
COc1ccc(Cl)cc1-c1nn(C)cc1NC(=O)c1cnn2cccnc12,8.585
CCOc1ncc(-c2cnc3[nH]ccc3n2)c(N[C@H]2CCCN(S(C)(=O)=O)C2)n1,9.85
Cc1cc(Nc2nc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3o2)ccc1C(=O)N(C)C,8.3
CN(C)CC(=O)N1CCCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,5.71
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3cccc(CN4CCCC4)c3)n2)cc1,8.22
COc1cc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)cc1Cl,5.9
CC(C)COC(=O)N1CC[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.37
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(OCc4ccccc4)c3)c12,7.21
CN(CCCc1ccccc1)C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,8.79
CC(C)Oc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,7.19
COC1CC(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)C1,6.78
CN(C1CCC1)[C@H]1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@H](C#N)C1,6.62
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc5c(c4)CCC(N4CCOCC4)CC5)nc23)cc1,8.81
OC1CCN(c2ncnc3[nH]cc(-c4ccccc4)c23)CC1,6.4
CNc1nc2c(cc(C(=O)N(C)C3CC3)n2C[C@H](O)CO)c2c1ncn2C,6.35
Cc1ccc(C)c(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,6.96
N#CCN(CC1CC1)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.89
COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,5.6
N#CCC1(N2CCC[C@H](Nc3ncccc3-c3cnc4[nH]ccc4n3)C2)COC1,9.66
COC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)CC1,8.7
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,7.28
c1cc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1,6.33
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1,8.4
CN(CCC(F)(F)F)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,6.75
COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(OC)c1OC,9.7
C[C@@H](NC(=O)c1c[nH]c2ncc(-n3ncc4cc(Cl)ccc43)nc12)C(=O)N1CC(C#N)C1,7.08
CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3cnc(N5CCCCC5)cn3)C4)n[nH]c2c1,6.46
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,8.19
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2ccc(C(F)(F)F)nc2)CC1,7.58
Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1C(F)(F)F,7.62
CN(c1ccc(C#N)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.26
CN1CN([C@H]2CC[C@H](CNS(=O)(=O)CC(F)(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,8.74
COc1ccc(F)cc1-c1nn(CC2(O)CCOCC2)cc1NC(=O)c1cnn2cccnc12,8.21
COc1ccccc1-c1ccc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nn12,9.745
COc1cc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1N,7.8
CN(C)C(=O)C1CCCN(c2cc(-c3c(N)nn4cccnc34)ncn2)C1,6.7
c1ccc(CCN[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.03
N#C[C@H]1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)CC(F)(F)F)cc2)n1,8.3
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(N5CCCCC5)cc4)nc23)cc1,9.22
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,6.4300000000000015
C[C@](O)(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1)C(F)F,9.7
CN(c1ccc(C#N)cc1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.26
c1cc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1,7.46
CCOC(=O)CC1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,7.36
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2c(F)ccc(F)c2F)CC1,7.96
O=c1[nH]cnc2cc(N[C@@H]3CCCNC3)nc(Nc3cccc4cc[nH]c34)c12,6.02
Cc1cc(-c2ccc3nc(Nc4ccccc4)nn3c2)cc(C)c1C,8.52
Clc1cccc(Cl)c1-c1nc2ccnc(Nc3cc(N4CCN(C5COC5)CC4)ncn3)c2[nH]1,6.97
CS(=O)(=O)N1CCC[C@H](Nc2nccnc2-c2cnc3[nH]ccc3n2)C1,8.94
[C-]#[N+][C@H]1C[C@H](OCC2CC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,7.12
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,9.01
FC(F)(F)Oc1ccc(CNC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.04
CC(C)(O)Cc1cccc(N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)n1,6.83
CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2Cl)C3)cc1,7.82
N#C[C@H]1C[C@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,7.16
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CCC(N3CC[C@H](O)C3)CC2)nc1-c1cc(Cl)ccc1OC(F)F,9.29
O=C(CCCCCOc1ccc2cc1COC/C=C/COCc1cccc(c1)-c1ccnc(n1)N2)NO,8.37
N#CCN1CN([C@H]2CC[C@H](CNCC(F)F)CC2)c2c(cnc3[nH]ccc23)C1=O,7.54
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(NC(=O)N3CCOCC3)c2)C1,7.36
CN(C)CC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,6.5
N#CCC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,6.52
Cn1ccc(CN2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)[C@H](C#N)C2)n1,6.83
Oc1ccc(-c2nc(Nc3cccc(Cl)c3)nc3[nH]cnc23)cc1,6.08
Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4nc[nH]c(=O)c34)cccc12,6.72
COC(=O)Cc1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cc1,8.52
c1ccc(CCCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.0
O=C(CC(F)(F)F)N1CCCC(c2nnn3cnc4[nH]ccc4c23)C1,7.12
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,4.6
CN(c1ccc(F)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.26
CC(C)(C)OC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)[C@@H](C#N)C1,6.3
CN1C/C=C/COCc2cccc(c2)Nc2nccc(n2)-c2cccc(c2)C1,6.64
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCC(Nc2cccc(Cl)c2)CC1,7.22
COCCC1(C(N)=O)CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)CC1,8.05
COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.47
CN1CCN(C(=O)C2CCN(C(=O)Cn3cc(NC(=O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CC1,8.84
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cn3)n2)CC1,6.74
OCCN(CCO)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,6.96
COC1CCN(c2nccc(Nc3cc4[nH]c(-c5cn[nH]c5)cc4cn3)n2)CC1,7.02
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(N(C)C)cc3)c12,7.05
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(Cc2ccc(F)cn2)CC1,7.14
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.7
N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2cc(Cl)cc(Cl)c2)n1,6.92
CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)csc12,8.0
CN1CCN(c2cccc(Nc3nc4c(Oc5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,5.78
CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)Cc2ccccc2)C1,5.7
N#C[C@H]1C[C@H](N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc([C@@H](O)C(F)(F)F)cc2)n1,7.57
O=C(CN1CCOCC1)Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cc(Cl)ccc2OC(F)F)n1,9.02
NC(=O)c1cnc(NC2CCCCC2)c2c1[nH]c1ccc(F)cc12,7.77
N#C[C@H]1CC(N2CC[C@H](F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.77
NC(=O)c1cc(-c2ncnc3[nH]ccc23)cn1-c1cc(C(F)(F)F)ccc1Cl,9.0
CC(C)(C)NS(=O)(=O)c1ccc(-c2ccc3[nH]nc(N)c3c2)c(Cl)c1,7.41
CCCCCC(CC#N)n1cc(-c2ncnc3[nH]ccc23)cn1,9.263333333333334
O=C(Nc1cn(CC(=O)N2CCC(C(=O)OCC3CCNCC3)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,8.58
CN(C)CCOC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,6.45
C[C@@H]1C[C@@H](CS(=O)(=O)N2CCC[C@H](O)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,7.92
CCNC(=O)O[C@@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@@H](C#N)C1,8.05
N#C[C@H]1CCC[C@H](O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.5
CS(=O)(=O)N1CCC[C@H](Nc2nc(NCCN)ncc2-c2cnc3[nH]ccc3n2)C1,9.78
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)c2cccc(C)c2n(C)c1=O,6.46
CC(=O)N[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.24
CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CC1,7.68
Brc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)o1,8.55
N#C[C@@H]1CN(Cc2cscn2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.43
CC(C)NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.27
Brc1cnc2[nH]cc(-c3ccccc3)c2c1,6.2
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(Nc4nc(Cl)ns4)c3)c12,6.96
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,8.4
N#C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.31
CN(C)C(=O)/C=C/c1ccc(-c2nc3cnc4[nH]ccc4c3n2C2CCCCC2)o1,6.95
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)NO)CC4)cc3)n2)cc1,9.0
CC(C)(C)OC(=O)N1CCC(C(C#N)C2CC2)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,6.13
CN(C)S(=O)(=O)c1ccc2c(c1)CCN2C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.01
C[C@H]1CCCN1S(=O)(=O)C[C@H]1CC[C@H](N(C)c2ncnc3[nH]ccc23)CC1,7.37
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(C(=O)OCC2CCOCC2)CC1,6.84
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(NC(=O)C5CCOCC5)ccc4c3c2)c1,7.495
FC(F)(F)CCNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.21
Cn1c(C(=O)NCCCN2CCOCC2)cc2c(-c3ccc(NC(=O)c4ccc(C#N)cc4)cc3)ncnc21,7.09
CS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,8.39
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(Cl)c(c2)C1,7.09
OCCN(C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)C1CCCCC1,7.27
COc1ccc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)cc1,7.8
C[C@@H](NC(=O)c1c[nH]c2ncc(-c3nn(C)c4cc(F)ccc34)nc12)C(=O)N1CC(C#N)C1,7.025
O=C(CO)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,5.85
CN(c1ccc(C#N)c(F)c1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,7.31
Cn1cc(-c2cncc(Nc3nn(C4(CC#N)CCN(C(=O)OCC(F)(F)F)CC4)cc3C(N)=O)c2)cn1,7.15
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)C2CCCCC2)CC1,7.36
O=C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,6.52
COc1ccc(Nc2nc3c(Nc4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,6.33
CNc1ncc(C(N)=O)c2[nH]c3ccc(F)cc3c12,6.68
FC(F)(F)C1(NC[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,7.77
CN1CCN(c2ccc(Nc3nc4c(Nc5ccccc5CS(C)(=O)=O)cccn4n3)cc2)CC1,7.66
C[C@@H](OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1)C1CC1,7.92
O=C1CN(C2CCN(C(=O)Cn3cc(NC(=O)c4cnn5cccnc45)c(-c4cc(Cl)ccc4OC(F)F)n3)CC2)CCN1,9.15
COc1ccccc1CNc1cccn2nc(Nc3ccnc(C)c3)nc12,7.61
N#CCCNC(=O)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.44
NS(=O)(=O)c1cc(Cl)c(Nc2nc3ccncc3c3c(=O)[nH]ccc23)c(Cl)c1,8.385
CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](S(=O)(=O)Cc3ccccc3)C2)CC1,7.76
N#C[C@H]1CC(N2CCC[C@H]2CF)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,7.55
COc1cc(C2CCN(CC(N)=O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,6.6
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,7.14
O=C(Nc1cn(CC(=O)N2CCCCC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,9.26
CC(C)(C)Nc1c(Nc2ccnc(Nc3ccc(-c4ccncc4)cc3)n2)c(=O)c1=O,6.04
C=CC(=O)Nc1cccc(CNc2cc(Nc3ccccc3)ncc2C(N)=O)c1,5.425
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cc(cc(NC(=O)C(F)(F)F)c2)C1,7.3
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2,7.1400000000000015
Fc1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,7.85
NC(=O)c1cc(N2CCOCC2)nc2c1[nH]c1cc(C(=O)N3CCOCC3)ccc12,6.85
CC(=O)N[C@H]1CC[C@H](n2c(C)nc3cnc4[nH]ccc4c32)CC1,7.77
CN([C@@H]1CCN(c2ncnc3[nH]ccc23)C1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,9.26
CNc1nccc(-c2cc(C(N)=O)c(-c3cc(Cl)ccc3C)[nH]2)n1,7.37
O=C(Nc1cn(CC(=O)N2CCCN(CCO)CC2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,8.78
O=C(Nc1cn(CC(=O)N2CC3CCCNC3C2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,9.11
COCCN1CCN(c2cc(Nc3ncc(C)c(Nc4cccc(CO)c4)n3)cc(S(C)(=O)=O)c2)CC1,5.99
NC(=O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)NCCN3CCOCC3)cc12,8.22
Cc1cc(Nc2nn([C@H]3CCCC[C@@H]3C#N)cc2C(N)=O)cnc1C#N,7.75
Nc1nn2cccnc2c1C(=O)Nc1cn([C@H]2CCNC2)nc1-c1cc(Cl)ccc1OC(F)F,9.7
Cc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](NCCC#N)CC1,6.914999999999999
O=C(Nc1ccncc1)c1c(F)cccc1F,5.55
C[C@H](NC1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1)C1CC1,6.98
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)/C=C/c4nccs4)c3)c12,6.3
CN1CCC(c2ccc(Nc3nc4c(Nc5ccccc5CS(C)(=O)=O)cccn4n3)cc2)CC1,7.4
NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1cccc(Cl)c1,6.21
CC(C)(O)C1CN(C(=O)[C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,6.5
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1ccc(C(=O)NCC#N)cc1,8.1
CO[C@@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,7.38
N#C[C@@H]1CCOC[C@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,6.8
NC(=O)c1cc(-c2cc(N)ncn2)cn1-c1cc(C(F)(F)F)ccc1Cl,7.15
CC(C)n1cc(NC(=O)c2cnn3cccnc23)c(-c2cccc(Cl)c2)n1,7.31
C=CC(=O)N1CCC(Cn2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)CC1,6.3
CC1(COC(=O)N2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)COC1,7.02
CC(C)(C)OC(=O)N1CCC(c2ccc(Nc3nc4c(-c5cnn(-c6ccc(F)cc6)c5)cccn4n3)cc2)CC1,5.96
C[C@@H]1C[C@](CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN1C(=O)OC(C)(C)C,6.21
CN(C[C@H]1CC[C@H](N2CN(CC(F)(F)F)C(=O)c3cnc4[nH]ccc4c32)CC1)S(C)(=O)=O,7.54
NS(=O)(=O)c1cccc(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,6.89
COCC(C)N[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,7.450000000000001
N#C[C@H]1C[C@H](NC2(O)CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.52
N#CC1(c2ccccc2)CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)CC1,6.42
N#C[C@@H]1CN(C(=O)OCC(F)(F)CO)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,5.92
C[C@H]1COCCN1C1CCN(C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,8.81
N#C[C@H]1C(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCC[C@H]1O,6.2
COc1ccc(-c2nc3c(OCC4CCNCC4)c(Cl)cnc3[nH]2)cc1,5.0
COc1ccc(-c2cccc3nc(Nc4ccnc(C)c4)nn23)cc1,7.53
COc1ccc(C(F)(F)F)cc1-c1cccc2nc(Nc3ccc4c(c3)CCN(CCSC)CC4)nn12,7.57
CN1CCN(c2ccc(Nc3nc4c(NCc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,6.58
CNc1nc(Nc2cnn(C(CC(N)=O)C3CCCCC3)c2)ncc1C(F)(F)F,7.01
O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,5.12
Cc1ccc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1C,6.34
COc1cccc(-c2cc(C(N)=O)c3[nH]c4cc(C(=O)N5CCN(Cc6cccnc6)CC5)ccc4c3c2)c1,8.22
CC(C)c1ccccc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.37
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(S(=O)(=O)c2ccco2)C1,6.61
O=C1COc2ccc(NC[C@H]3CC[C@H](c4nnn5cnc6[nH]ccc6c45)CC3)cc2N1,7.54
NCCCn1c(CCN)nc2cc(C(N)=O)ccc21,5.66
Cc1ccc(Cl)c(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c1,6.73
N#C[C@@H]1CN(C(=O)OCCN2CCCC2=O)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.39
CNc1nc2c(cc(-c3nnnn3C3CC3)n2C[C@H](O)CO)c2c1ncn2C,7.0
CC1CCC(n2c(=O)[nH]c3cnc4[nH]ccc4c32)CC1,7.64
N#C[C@@H]1C[C@H](C(=O)N2CC3(CCC3)C2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.88
CC1=NOC(CN2CC[C@@H](C#N)[C@H](n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C2)C1,7.01
Nc1nn2cccnc2c1C(=O)Nc1cn(CC(=O)N2CCNCC2)nc1-c1cc(Cl)ccc1OC(F)F,9.36
CNC(=O)CCCN1CCC(n2cc(NC(=O)c3cnn4cccnc34)c(-c3cc(Cl)ccc3OC(F)F)n2)CC1,9.54
Cc1ccncc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,6.85
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,7.57
CN1CCN(c2cc(Nc3nccc(Nc4ccc(F)c(Cl)c4F)n3)cc(S(C)(=O)=O)c2)CC1,7.44
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1cnc2ccccc2c1=O,6.62
N#C[C@H]1C[C@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,7.7
CCOC(=O)c1c[nH]c2ncnc(-c3ccc(CO)c(N)c3)c12,6.67
O[C@@H]1CCN(C[C@H]2CC[C@@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.6
CCCOc1ccc(C(=O)C(CN2CCOCC2)c2ccccc2)cc1,5.61
CNC(=O)c1ccc(Nc2ncc3c(n2)CCN(c2cc(NC(=O)c4cc(F)cc(C(F)(F)F)c4)ccc2Cl)C3)cc1,8.0
N#CCNC(=O)c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,6.95
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OCCN2CCOCC2)CC1,6.47
N#C[C@@H]1CN(C(=O)OC2CCCC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.12
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(C(=O)OC2CCCC2)CC1,7.3
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(-n3ccnn3)cc2)n1,7.87
CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCC(C(=O)Nc5ccccc5N)CC4)cc3)n2)cc1,8.7
N#C[C@@H]1CN(Cc2cccnn2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.66
Cc1cc(Nc2nc(N3CCN(C(=O)c4ccc(C#N)cc4)CC3)nn3cccc23)n[nH]1,8.32
Fc1cc(Cl)ccc1CN1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,8.36
C[C@H](Nc1ccnc(-n2cnc3ccncc32)n1)c1ccccc1,8.4
Cn1cc(Nc2ncc(Cl)c(NC3CC4CN(c5ccc(C#N)cn5)CC4C3)n2)cn1,8.52
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCC(=O)NO)cc3)n2)cc1,7.64
COc1cc(Nc2nc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3o2)cc(OC)c1OC,8.1
CO[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.4
Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1=O,7.16
O=C(CC1CC1)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1,6.42
